,total_energy_Wh,average_power_W,maxPower,t0_900,t1_900
,20831,3747.893448,11000,33,56
,7440,848.5616525,11000,33,69
,20290,2292.079829,11000,33,69
,5110,646.2673459,11000,32,65
,15890,1636.363636,11000,32,72
,7309,1019.820937,11000,32,62
,7680,824.5750075,11000,32,70
,60700,6109.542316,11000,32,72
,32250,4825.035325,11000,31,59
,45470,4974.38235,11000,31,69
,11831,3489.970501,11000,31,46
,36769,3778.283953,11000,31,71
,7540,857.9827417,11000,31,67
,23490,4111.835068,11000,30,54
,26900,2983.272234,11000,30,67
,15320,1714.392291,11000,30,67
,8700,1022.193211,11000,30,65
,39040,4617.082786,11000,28,63
,42040,5296.007279,11000,28,61
,5250,486.9126134,11000,28,72
,20030,2259.80131,11000,27,63
,51830,5054.256846,11000,26,68
,23130,2822.165735,11000,26,60
,24350,3038.790862,11000,26,59
,18160,2900.829747,11000,25,51
,53770,5535.531471,11000,25,65
,11910,9797.989031,11000,66,71
,26849,10892.08925,11000,59,70
,9990,1812.244898,11000,51,74
,20080,3503.683598,11000,51,74
,27099,6636.941289,11000,51,68
,33060,9884.228885,11000,50,65
,35260,9305.476138,11000,49,66
,4399,10439.28807,11000,49,52
,41280,10370.41172,11000,46,63
,12540,2855.769231,11000,46,65
,11451,1943.867591,11000,45,70
,16260,2956.961002,11000,44,67
,27450,3478.352693,11000,41,73
,37130,6028.956745,11000,40,66
,13439,1836.556201,11000,40,70
,41669,5983.58197,11000,40,69
,16540,8597.170084,11000,39,48
,19190,7466.119097,11000,39,50
,43539,9259.23913,11000,39,59
,6390,1997.5686,11000,39,52
,31800,6095.19753,11000,38,60
,24350,3323.223899,11000,38,68
,26360,4138.147567,11000,38,64
,29520,4805.208899,11000,38,63
,2950,463.8567373,11000,37,63
,34080,3899.685325,11000,37,73
,8410,1102.509013,11000,37,68
,9460,1113.851186,11000,37,72
,15551,1626.201127,11000,37,76
,13451,4946.736132,11000,36,48
,25760,3758.145567,11000,36,65
,8780,982.744147,11000,36,73
,12560,1396.546931,11000,36,73
,9001,3704.115226,11000,35,46
,33430,4587.481894,11000,35,65
,14580,1804.393413,11000,35,68
,37790,4802.626469,11000,35,68
,59470,7045.512884,11000,35,70
,36410,7328.003578,11000,35,56
,6390,1341.575786,11000,35,55
,13780,1621.017547,11000,35,70
,14561,1692.374249,11000,35,70
,35661,4439.435646,11000,35,68
,15330,1774.647887,11000,35,70
,32929,4452.873563,11000,34,65
,7850,949.5329615,11000,34,68
,11550,2111.517367,11000,34,57
,10561,1229.293844,11000,34,70
,36950,4296.789198,11000,34,70
,10621,1193.445284,11000,34,71
,1640,831.9008032,11000,34,43
,37610,4218.075329,11000,34,70
,6170,740.2272803,11000,34,68
,20641,2292.66607,11000,34,71
,3029,1309.365994,11000,33,44
,4570,1199.212771,11000,33,49
,8610,1375.643529,11000,33,59
,16810,2035.108959,11000,33,67
,6910,806.614786,11000,33,68
,17760,4042.74423,11000,33,51
,5069,521.3530655,11000,33,73
,6890,797.7614821,11000,33,68
,22329,2992.383576,11000,33,64
,35670,5002.415271,11000,33,62
,44450,6001.800315,11000,33,63
,30150,4534.971171,11000,32,60
,8210,1183.04447,11000,32,61
,46710,5589.549262,11000,32,67
,9150,2588.198319,11000,32,48
,25800,3093.216106,11000,32,67
,4879,582.5285222,11000,32,67
,1811,216.5116897,11000,32,67
,17861,3098.178664,11000,32,56
,6750,775.5154146,11000,32,68
,9690,970.6176962,11000,31,72
,38620,4567.861484,11000,31,66
,20439,3175.812508,11000,31,58
,58359,5507.009174,11000,31,75
,31210,3122.300959,11000,31,72
,8961,962.7719581,11000,31,69
,30969,3266.580721,11000,31,70
,10580,1061.09486,11000,31,71
,22360,2298.703524,11000,30,70
,9930,1209.41877,11000,29,63
,31830,3752.18573,11000,29,64
,30570,2709.305761,11000,29,75
,26620,2681.665547,11000,29,69
,33290,4030.808556,11000,29,63
,11060,1284.345666,11000,28,64
,28520,3237.740847,11000,28,64
,5360,1549.630581,11000,28,43
,9011,1134.053487,11000,27,59
,15210,1351.599526,11000,26,72
,52300,5807.167972,11000,26,63
,18960,8481.11332,11000,44,54
,26509,11358.29564,11000,41,51
,9050,2173.303982,11000,40,58
,50200,11210.22269,11000,38,56
,20130,4016.850507,11000,37,58
,36940,10692.61076,11000,37,51
,20510,6266.847734,11000,36,51
,48640,5764.930533,11000,36,71
,10281,1488.561776,11000,36,64
,14250,4126.779825,11000,36,51
,22850,2891.490035,11000,36,68
,3990,392.1375921,11000,35,77
,25340,6902.542373,11000,35,51
,19670,2143.934119,11000,35,72
,42620,5727.639241,11000,35,65
,35980,7955.776672,11000,34,53
,41610,10600.52367,11000,33,50
,50590,5432.969393,11000,33,71
,6030,681.484272,11000,33,69
,10810,2287.696197,11000,33,52
,47171,10668.8195,11000,32,51
,10110,1391.337589,11000,32,62
,6840,729.2110874,11000,32,70
,50110,5349.663414,11000,32,70
,45980,6218.181818,11000,30,61
,6620,878.3400287,11000,30,61
,47360,5373.84562,11000,29,66
,5660,760.9231459,11000,29,60
,30210,6128.134333,11000,28,49
,36790,9890.523486,11000,25,41
,21030,10795.38001,11000,61,70
,22001,6244.370861,11000,56,71
,21470,5848.365617,11000,54,69
,10380,2721.235071,11000,53,69
,10290,2827.138823,11000,53,68
,60441,8554.316716,11000,52,82
,7900,1445.342278,11000,52,74
,23710,5200.511789,11000,49,68
,16480,3101.306848,11000,48,70
,12300,2086.907343,11000,46,71
,62540,10547.3625,11000,46,71
,16340,3170.76326,11000,45,67
,68171,8868.413255,11000,41,73
,7460,2075.745865,11000,37,52
,16250,2012.24546,11000,37,70
,8610,1784.764208,11000,37,57
,30700,3194.311974,11000,36,76
,25590,2819.058111,11000,36,74
,26100,3305.075803,11000,36,69
,5740,3368.764265,11000,36,44
,8250,1586.453715,11000,36,58
,39310,4414.236252,11000,36,72
,15760,3842.340512,11000,36,53
,29590,3851.193059,11000,36,67
,9460,1017.356236,11000,35,74
,16039,7762.893251,11000,35,45
,41730,8306.773569,11000,35,56
,23450,6361.718161,11000,35,51
,26859,2809.518828,11000,35,74
,7301,1327.387506,11000,35,58
,18960,2153.254046,11000,35,71
,11879,3293.876608,11000,35,50
,13010,1449.223343,11000,35,72
,9990,1202.447424,11000,35,69
,3710,390.2182488,11000,34,73
,58590,10331.81484,11000,34,58
,25700,3181.568088,11000,34,68
,6040,847.1908361,11000,34,64
,10000,1071.428571,11000,34,73
,5740,724.1886872,11000,34,67
,21180,2796.244682,11000,34,65
,18720,3095.494006,11000,34,59
,11200,1304.981066,11000,34,69
,49680,5434.292486,11000,34,71
,9210,1185.624888,11000,34,66
,8980,896.4809628,11000,34,75
,19809,2136.829173,11000,34,72
,24430,3150.338503,11000,33,66
,35950,4408.788963,11000,33,67
,8270,1391.475042,11000,33,58
,5900,658.3188693,11000,33,70
,3510,600.7702182,11000,33,57
,21651,3938.73364,11000,33,56
,25769,2520.127136,11000,33,75
,18281,2193.281344,11000,33,67
,7161,1331.315844,11000,33,55
,18441,2259.926471,11000,32,66
,9350,1919.808361,11000,32,53
,22890,2287.284537,11000,32,73
,46370,6511.878291,11000,32,62
,36530,3579.422972,11000,32,74
,29570,2917.372359,11000,32,73
,8890,872.923656,11000,32,73
,44710,4044.222217,11000,32,77
,11389,1412.394502,11000,32,65
,7769,3528.245238,11000,32,41
,9920,1367.594685,11000,31,61
,15920,1688.626989,11000,31,70
,50999,5317.473282,11000,31,70
,21951,3460.483447,11000,31,57
,9480,853.2853285,11000,31,76
,11249,1086.509981,11000,30,73
,6010,1357.765924,11000,30,49
,9370,1055.906843,11000,30,66
,45050,5844.956211,11000,30,61
,4340,449.6373892,11000,30,69
,7520,914.6872994,11000,30,63
,9900,881.1095454,11000,29,75
,5740,824.7455598,11000,28,57
,51990,4680.621202,11000,28,74
,27120,3256.028014,11000,27,61
,35620,4166.623343,11000,26,61
,26360,2628.04287,11000,25,67
,13160,11293.44458,11000,57,63
,13950,3092.935887,11000,55,74
,8850,1627.669357,11000,52,74
,20979,4211.241218,11000,50,71
,13080,2535.156671,11000,50,71
,13671,3740.071434,11000,46,61
,26660,3616.686136,11000,42,73
,29490,11056.44657,11000,40,52
,29450,6397.538016,11000,40,59
,23830,5573.906829,11000,39,57
,28020,4578.847027,11000,39,64
,42801,7726.974575,11000,39,62
,19930,4194.562993,11000,39,59
,36539,5478.110945,11000,38,66
,37979,4689.891263,11000,38,71
,6420,1480.115274,11000,37,55
,58210,7105.520141,11000,37,71
,18630,8810.825013,11000,37,46
,34380,11224.08633,11000,36,49
,27360,3426.662956,11000,36,69
,19550,3699.926401,11000,36,58
,9070,919.023896,11000,36,76
,16490,5324.603103,11000,36,49
,6970,982.458888,11000,36,65
,22871,4397.094793,11000,36,57
,18820,2013.252905,11000,35,74
,20260,3455.045002,11000,35,60
,8430,1377.701108,11000,35,61
,7380,797.4546764,11000,35,73
,10100,1121.772128,11000,35,72
,17780,2101.447848,11000,35,70
,59120,7308.289266,11000,34,67
,33340,3435.637613,11000,34,73
,61930,7328.753164,11000,34,68
,13620,3405.946096,11000,33,50
,72180,7701.253668,11000,33,72
,17991,2195.139807,11000,33,67
,30049,6138.712972,11000,33,54
,17500,2421.121402,11000,33,63
,3370,529.3424669,11000,33,59
,10410,1242.531746,11000,33,67
,12370,1507.821494,11000,33,67
,38421,4818.015884,11000,33,66
,10700,2637.994795,11000,33,50
,39180,4062.325394,11000,33,72
,52030,4849.523612,11000,32,76
,6540,792.3537726,11000,32,66
,14300,1568.269055,11000,32,70
,30029,3221.323639,11000,32,70
,29690,10520.07874,11000,32,44
,29720,3502.537074,11000,32,67
,27730,2731.421692,11000,32,74
,22050,2833.684361,11000,32,64
,7110,755.0442478,11000,32,71
,15750,1469.444876,11000,32,76
,10080,1095.71834,11000,32,69
,7010,840.8916731,11000,31,66
,9200,1025.291769,11000,31,68
,53270,5416.829082,11000,31,72
,33421,3930.726257,11000,31,66
,44869,4596.841117,11000,30,70
,43180,3853.254673,11000,30,76
,6500,745.3416149,11000,30,66
,7590,901.6333938,11000,30,65
,6100,622.7667177,11000,30,70
,10050,1213.931016,11000,30,64
,36120,3718.280861,11000,29,69
,9730,962.7044112,11000,28,70
,20120,1918.576007,11000,28,70
,34651,3877.75809,11000,27,64
,18000,2187.26794,11000,26,60
,23449,2334.782609,11000,25,67
,26570,2870.019203,11000,25,63
,5691,596.2110409,11000,24,64
,24100,6025.418432,11000,78,95
,25979,11043.14559,11000,63,73
,36371,10179.24279,11000,63,78
,23540,11381.14424,11000,55,64
,15890,4331.667424,11000,55,70
,15149,2955.902439,11000,51,73
,16190,3713.302752,11000,50,69
,61340,9689.087798,11000,50,76
,16640,3858.550725,11000,50,68
,34200,6582.901139,11000,49,71
,22550,6085.457271,11000,49,65
,20380,4328.240222,11000,49,68
,26901,3569.349845,11000,47,78
,9350,1092.147956,11000,45,80
,29800,5060.138673,11000,43,68
,11110,2029.635644,11000,41,64
,27920,4317.896727,11000,40,66
,51060,6529.643707,11000,39,71
,9510,6394.471423,11000,38,45
,26090,3361.030596,11000,38,70
,24090,3294.859618,11000,38,68
,11770,1767.34098,11000,37,64
,6630,1045.374912,11000,37,63
,45440,5495.112365,11000,36,70
,65590,9794.425087,11000,36,64
,56210,7213.860468,11000,36,68
,52109,6450.90784,11000,36,69
,27959,3739.778554,11000,36,67
,23280,6473.659818,11000,36,51
,28150,2890.885751,11000,36,76
,27510,4537.108301,11000,35,61
,16990,5105.083048,11000,35,50
,22171,2799.957904,11000,35,68
,6620,709.919571,11000,35,73
,8230,1296.11969,11000,35,61
,16521,3337.201212,11000,35,56
,27580,4947.331706,11000,35,58
,41380,4281.427832,11000,35,75
,29320,3801.757672,11000,35,67
,7821,878.4624505,11000,35,72
,24630,2646.410983,11000,35,73
,10390,1404.634046,11000,35,65
,16939,2017.281419,11000,35,69
,21120,3035.573123,11000,35,64
,8400,977.8180172,11000,35,70
,12440,1334.565068,11000,35,73
,45250,5747.45087,11000,35,67
,3300,399.8384491,11000,34,68
,24809,4299.032491,11000,34,58
,68720,10399.42831,11000,34,62
,51080,5909.187313,11000,34,70
,7770,837.1842452,11000,34,72
,39600,4414.442311,11000,34,71
,12220,1626.562153,11000,34,65
,6030,796.7992953,11000,34,65
,14770,4408.589669,11000,34,48
,18630,2076.472956,11000,34,71
,8570,973.1878115,11000,34,70
,34531,6150.994557,11000,34,57
,6399,755.4899646,11000,33,68
,6530,829.4111421,11000,33,66
,33930,3932.01352,11000,33,69
,6770,831.5250768,11000,33,67
,14230,1709.081204,11000,33,67
,23120,2769.138637,11000,33,67
,18680,1625.643629,11000,33,80
,32129,3482.084475,11000,33,71
,9280,950.1976734,11000,33,73
,36620,4255.115874,11000,33,68
,9440,1014.447761,11000,33,71
,6730,849.956148,11000,33,65
,35900,5702.687199,11000,32,59
,35921,9171.969643,11000,32,49
,19139,2182.602636,11000,32,68
,9390,1682.879474,11000,32,56
,8300,1254.566066,11000,32,60
,9930,1222.070286,11000,32,65
,6250,669.4834563,11000,32,70
,8920,929.489406,11000,32,71
,20960,1958.878505,11000,32,75
,3620,394.2043014,11000,31,69
,13550,1636.912752,11000,31,65
,6990,969.4121273,11000,31,61
,6020,704.1850793,11000,31,66
,15640,1528.048416,11000,31,73
,9940,943.4220933,11000,31,74
,9380,1251.26913,11000,31,62
,48350,6239.827926,11000,30,62
,44309,5152.042893,11000,30,65
,22910,3480.587441,11000,30,57
,19530,2174.5639,11000,30,67
,8560,1048.448557,11000,30,63
,31090,3913.016117,11000,29,62
,11309,1563.576312,11000,29,59
,9270,953.2678245,11000,29,68
,5980,1204.700616,11000,28,49
,43649,4439.006752,11000,28,68
,9040,1042.943212,11000,27,62
,37680,4519.641489,11000,27,61
,40810,4105.28963,11000,26,67
,21870,2507.707988,11000,26,62
,15700,1690.292482,11000,25,64
,10520,1087.400942,11000,25,65
,67620,8789.110734,11000,25,56
,5699,597.9714369,11000,24,64
,21920,6592.481203,11000,57,71
,21960,4139.491046,11000,53,76
,16979,5202.962206,11000,52,66
,60280,10906.02071,11000,50,74
,21120,5661.355175,11000,49,65
,33690,10616.59664,11000,46,60
,11470,2452.164618,11000,44,64
,16400,6728.205128,11000,44,55
,10270,1603.36528,11000,42,68
,32561,4930.37224,11000,42,69
,46510,10551.13744,11000,42,60
,51730,5633.712488,11000,41,79
,42591,5475.399064,11000,40,72
,25651,11120.37572,11000,40,50
,34790,11218.55966,11000,40,53
,27000,3289.785419,11000,40,73
,22420,6993.50143,11000,39,53
,9490,1166.484567,11000,39,73
,26959,3499.14912,11000,39,71
,50990,6129.424336,11000,39,74
,34160,6480.948617,11000,39,61
,39610,6838.152784,11000,39,63
,16590,2929.513906,11000,39,62
,34719,7651.570248,11000,38,58
,32661,4952.805392,11000,38,65
,8490,1306.09803,11000,37,64
,21030,2869.575105,11000,37,67
,40760,8517.297423,11000,37,57
,8990,977.6166742,11000,37,74
,50290,7213.195745,11000,36,65
,10630,2309.474955,11000,36,56
,17710,1995.555416,11000,36,73
,34620,5483.873806,11000,36,62
,48850,7723.659361,11000,36,62
,7960,1045.686761,11000,36,67
,6921,1092.837405,11000,36,62
,28189,9341.839271,11000,36,49
,36689,11115.07195,11000,36,50
,56550,9088.392857,11000,35,61
,20230,2356.740664,11000,35,71
,12900,1481.90695,11000,35,71
,35190,4329.744694,11000,35,69
,55590,7689.978481,11000,35,65
,23139,8789.74359,11000,35,47
,6431,824.4284595,11000,35,67
,8590,1395.613323,11000,35,61
,17210,2353.593679,11000,35,65
,54490,7043.084877,11000,35,67
,14381,1656.267196,11000,35,70
,32710,9045.629129,11000,35,50
,29640,5110.344828,11000,35,59
,55010,6428.69664,11000,34,69
,20930,2373.688687,11000,34,70
,61690,5802.931724,11000,34,77
,14960,1783.193166,11000,34,68
,8450,1469.778229,11000,34,58
,8940,1616.880181,11000,34,57
,57340,8083.963188,11000,33,63
,65889,7584.345324,11000,33,69
,15110,1866.584311,11000,33,66
,49620,6987.912217,11000,33,62
,26810,4479.532164,11000,33,58
,40860,4159.366605,11000,32,73
,16289,1988.753985,11000,32,66
,49661,5007.691661,11000,32,73
,32910,8384.713376,11000,32,49
,11601,2047.134944,11000,32,56
,10719,2540.549082,11000,32,50
,12820,2150.004659,11000,32,57
,3340,472.4743605,11000,32,61
,31620,3371.301644,11000,32,70
,35410,4501.748067,11000,32,64
,26870,3261.252149,11000,31,65
,52460,8656.368887,11000,31,56
,10330,1016.760082,11000,31,73
,57010,6737.443372,11000,31,66
,12070,1478.361459,11000,31,65
,83719,9199.89011,11000,31,68
,40600,4332.463837,11000,31,69
,50340,5796.014968,11000,30,66
,48830,5487.715793,11000,30,67
,18860,1847.359399,11000,30,72
,5610,936.6912481,11000,29,53
,45490,7722.531359,11000,28,52
,35560,3742.282507,11000,26,65
,19080,2348.709181,11000,26,59
,9020,1048.498547,11000,25,61
,5650,588.9677139,11000,24,63
,5430,10572.20119,11000,45,48
,12490,10478.6763,11000,61,66
,11550,5170.355633,11000,59,69
,22110,4771.656376,11000,51,71
,8310,2962.273492,11000,45,57
,12040,5589.88909,11000,45,55
,9320,2322.41988,11000,41,58
,36120,6036.768802,11000,41,65
,30270,5262.059974,11000,40,64
,10030,1908.557535,11000,39,61
,29640,3755.199718,11000,39,72
,32050,9412.628488,11000,38,53
,78160,11235.71457,11000,38,67
,19290,4401.039356,11000,38,56
,31870,5172.76826,11000,38,63
,31690,7136.940882,11000,38,56
,8560,1022.292994,11000,37,72
,10210,5418.042453,11000,37,45
,34870,7540.365209,11000,37,56
,34519,10395.54961,11000,36,50
,9650,2634.612468,11000,35,51
,31880,7310.529333,11000,35,53
,12830,3190.219644,11000,35,52
,8560,963.7830737,11000,35,71
,13370,4005.992509,11000,35,49
,37521,4467.376637,11000,34,69
,21650,10678.17509,11000,34,43
,45391,5850.821727,11000,34,66
,10440,2108.735903,11000,34,55
,3280,403.1960664,11000,34,68
,51420,6253.361259,11000,34,68
,33760,4279.587309,11000,34,67
,16450,1954.584461,11000,34,69
,50160,7809.367297,11000,34,60
,6890,686.8440728,11000,33,75
,40130,7681.19949,11000,33,55
,42621,8799.931177,11000,33,53
,16540,2215.425829,11000,33,64
,7339,916.8656302,11000,33,66
,47820,5498.482864,11000,33,69
,9660,1282.442748,11000,33,64
,10050,1144.574502,11000,33,69
,7380,860.8923885,11000,32,67
,4210,1276.079818,11000,61,75
,30130,7522.574381,11000,54,71
,20821,10662.24751,11000,54,63
,16850,8182.921894,11000,52,61
,29830,10740.94819,11000,50,63
,42409,8633.363492,11000,49,70
,26750,9859.73175,11000,45,57
,6480,836.5788058,11000,44,76
,14309,4390.011931,11000,43,57
,7930,1098.633827,11000,43,73
,31100,4707.960136,11000,42,70
,30930,4206.573479,11000,42,72
,68690,10681.81425,11000,42,69
,6470,853.3118406,11000,42,73
,40819,5408.479941,11000,42,73
,11430,2914.990082,11000,41,57
,45631,7364.127852,11000,40,66
,65720,7452.890219,11000,39,75
,43080,4763.291256,11000,39,76
,36260,7919.432142,11000,39,58
,22450,3111.812721,11000,39,68
,44230,4692.699891,11000,38,77
,9410,1313.787086,11000,38,68
,40920,7800.063539,11000,38,60
,40930,6165.962255,11000,38,65
,41120,7689.974026,11000,37,60
,55921,7768.603843,11000,37,67
,16280,1783.51237,11000,37,75
,9611,1204.721448,11000,37,70
,19230,3539.082869,11000,37,60
,33530,5496.220745,11000,37,62
,8890,970.8773207,11000,37,75
,54400,8634.920635,11000,37,63
,56390,5859.885114,11000,36,76
,18850,1880.664025,11000,36,77
,21309,2492.361675,11000,36,71
,6020,886.0542132,11000,36,64
,26200,5850.39077,11000,36,55
,21410,3166.509182,11000,35,63
,29980,3174.446307,11000,35,73
,11680,1153.042477,11000,35,76
,36240,3483.684913,11000,35,77
,12900,1360.958884,11000,35,73
,19610,1909.703249,11000,34,76
,21280,2323.496406,11000,34,72
,10070,1167.949998,11000,34,70
,19190,2344.930586,11000,34,68
,43230,4780.023343,11000,34,71
,9370,1467.182811,11000,34,60
,13970,3015.288686,11000,34,53
,63330,8931.599154,11000,34,63
,13559,1642.409152,11000,33,67
,6750,648.3976839,11000,33,76
,32040,3741.655043,11000,33,68
,20199,4527.513853,11000,33,52
,37979,4601.810777,11000,33,67
,7870,998.1328166,11000,33,65
,33790,3938.483455,11000,33,68
,27641,2777.98995,11000,32,73
,6610,556.9442494,11000,32,81
,10380,1233.918901,11000,32,67
,12080,1333.537763,11000,32,69
,51230,6864.2251,11000,32,63
,10679,1280.157171,11000,32,66
,45831,7338.504648,11000,32,58
,11031,1422.742906,11000,32,64
,18390,2288.57854,11000,31,64
,1860,207.1461717,11000,31,68
,14961,1701.080159,11000,31,67
,5260,548.392702,11000,31,70
,55520,5887.072546,11000,29,68
,54840,6042.975207,11000,29,66
,31390,3782.813912,11000,27,61
,27890,3037.11546,11000,26,64
,9031,800.3052383,11000,26,72
,22209,2498.278286,11000,25,62
,18550,1525.005709,11000,25,74
,5700,815.5154598,11000,24,53
,36300,8550.11777,11000,53,71
,51231,10540.15316,11000,52,72
,7731,10667.53545,11000,45,49
,64620,10447.38851,11000,43,69
,40101,5983.735389,11000,42,70
,38030,5427.042455,11000,42,71
,26040,5015.461987,11000,41,62
,25540,3777.33043,11000,39,67
,16079,2622.051096,11000,39,64
,32770,3999.728768,11000,39,72
,33170,4908.014797,11000,38,66
,9760,1307.142857,11000,38,69
,30020,3687.331536,11000,38,71
,63610,8198.632344,11000,38,70
,32959,5142.255352,11000,38,64
,19490,2863.953631,11000,37,66
,19360,2314.02105,11000,37,72
,10810,1647.796079,11000,37,64
,3080,486.8496158,11000,37,63
,41410,10292.46065,11000,37,54
,46740,6530.213063,11000,36,66
,36980,4244.882342,11000,36,72
,33770,4253.743877,11000,36,69
,67350,8590.865606,11000,36,68
,48290,5194.645312,11000,36,74
,39500,4082.921787,11000,36,75
,9570,1150.394016,11000,36,70
,75030,9170.814518,11000,36,69
,6400,908.0876557,11000,35,65
,29530,9465.586324,11000,35,49
,35031,3683.596215,11000,35,74
,24040,2523.958121,11000,35,74
,21550,2474.956932,11000,35,71
,12500,1671.743815,11000,35,66
,16890,2035.416597,11000,35,69
,70590,7020,11000,34,76
,30991,4482.426677,11000,34,63
,13440,1691.689102,11000,34,67
,22669,2643.015837,11000,34,69
,47970,5925.676835,11000,34,67
,34679,3731.711254,11000,34,72
,15400,1764.537382,11000,34,70
,48530,5437.873506,11000,33,70
,9230,1049.128568,11000,33,70
,31380,4392.565518,11000,33,63
,7360,846.6528199,11000,33,69
,56860,5830.798154,11000,33,73
,9700,1541.51768,11000,33,59
,26520,4948.787062,11000,33,55
,11480,1615.574059,11000,32,62
,17030,1939.206073,11000,32,68
,25530,2590.782241,11000,32,72
,7820,887.6556834,11000,32,68
,4679,485.3175061,11000,32,71
,58381,6658.585731,11000,32,68
,19080,2387.652948,11000,31,64
,8040,805.4767073,11000,31,72
,16230,1852.504756,11000,31,67
,7400,837.8148882,11000,30,66
,25810,3233.435412,11000,30,63
,6020,653.2039303,11000,30,68
,42580,3567.575116,11000,30,79
,16919,2071.99619,11000,29,63
,34930,3531.651969,11000,29,69
,33400,3337.774817,11000,28,69
,5480,543.5609192,11000,28,70
,8340,817.2464478,11000,28,70
,34080,4366.27638,11000,28,60
,19150,2310.55401,11000,28,62
,5590,2549.600912,11000,27,36
,34091,3110.098578,11000,26,71
,39791,4011.638848,11000,26,67
,23740,2650.950712,11000,26,63
,9740,1195.54025,11000,25,58
,12330,10716.56205,11000,68,74
,35580,11231.84847,11000,60,73
,27610,10688.89128,11000,58,70
,3570,1236.482586,11000,54,66
,19089,3589.282357,11000,53,76
,12090,2595.039351,11000,53,72
,46880,11348.03658,11000,52,69
,38240,10804.80339,11000,51,67
,24360,5444.589309,11000,51,70
,14250,3330.303817,11000,50,68
,20810,3615.986099,11000,49,74
,25470,4196.622271,11000,46,72
,6550,1077.499543,11000,46,71
,20881,10492.96482,11000,40,49
,6680,1063.600177,11000,39,65
,6620,1352.016792,11000,38,59
,32560,8215.306981,11000,38,55
,23790,4282.628263,11000,38,61
,7030,1530.571515,11000,38,57
,16750,2503.113325,11000,37,65
,14760,2048.814344,11000,37,67
,8820,1008.576329,11000,37,73
,24830,3571.377202,11000,37,65
,11440,3773.847705,11000,36,50
,20580,5312.871997,11000,36,53
,6210,797.0621791,11000,36,68
,62980,8681.574514,11000,36,66
,23230,2890.401963,11000,36,69
,10010,1448.508723,11000,36,65
,20650,2912.096521,11000,36,65
,15670,1694.51203,11000,36,74
,11770,1281.320875,11000,35,73
,16950,2478.77483,11000,35,64
,35710,9491.730656,11000,35,51
,72160,8419.524211,11000,35,70
,36930,11062.40639,11000,35,49
,12690,4041.401274,11000,35,48
,29271,9454.118069,11000,35,48
,6991,978.9031505,11000,34,64
,41500,5045.251925,11000,34,68
,17690,2260.462145,11000,34,66
,6630,716.9720637,11000,34,72
,17250,2340.922799,11000,34,64
,25010,7895.124518,11000,34,47
,16301,1728.886663,11000,33,72
,6480,929.5134877,11000,33,62
,43021,7198.494074,11000,33,58
,9130,2905.07336,11000,33,46
,12280,1362.426036,11000,33,70
,6770,729.8972777,11000,33,71
,39720,6890.848634,11000,33,57
,22610,3047.854415,11000,33,63
,6320,1633.778544,11000,32,49
,39410,3943.409862,11000,32,73
,15310,1743.184262,11000,32,68
,9960,1312.829525,11000,32,63
,17281,11163.03607,11000,32,39
,9540,1514.953683,11000,32,58
,10410,1056.942212,11000,32,72
,10130,973.8823906,11000,32,74
,8020,834.0169854,11000,31,71
,6160,686.6059818,11000,31,68
,25240,3685.867272,11000,31,59
,14560,2286.511953,11000,31,58
,47770,6891.008174,11000,31,60
,25760,2910.277734,11000,31,67
,26960,6469.968669,11000,31,48
,53830,10073.18848,11000,31,53
,49300,6387.159463,11000,31,62
,8580,1255.660799,11000,30,59
,43430,3805.661709,11000,30,77
,7450,854.9024608,11000,29,65
,39640,4181.312081,11000,29,68
,9890,1207.201709,11000,29,62
,8910,907.1266968,11000,29,69
,6090,649.0230906,11000,28,67
,57620,7251.09239,11000,27,60
,41900,5193.320709,11000,27,60
,8970,1475.261547,11000,25,50
,49290,5875.24005,11000,25,59
,5350,555.3152841,11000,24,64
,8280,4500.67945,11000,61,69
,30790,10830.95564,11000,58,70
,18470,6989.593188,11000,53,65
,9610,2812.682927,11000,53,68
,6420,1595.801975,11000,52,69
,7920,1996.778486,11000,49,66
,29080,5553.740053,11000,48,70
,21950,3908.205154,11000,47,71
,13691,4042.949717,11000,47,61
,58700,10331.47551,11000,47,70
,9469,1507.469155,11000,44,70
,24660,3455.394675,11000,44,74
,45971,7046.863956,11000,44,71
,6970,3729.488704,11000,43,51
,43260,5602.41744,11000,41,73
,30090,4920.46332,11000,40,65
,21061,2587.787979,11000,39,73
,46711,6068.771879,11000,39,71
,54150,7353.728922,11000,39,69
,8250,972.5587792,11000,38,73
,47370,8443.01416,11000,38,61
,57550,6894.738594,11000,38,72
,4480,555.3910259,11000,38,71
,19261,3605.990951,11000,38,60
,36850,5766.071196,11000,37,64
,75060,8587.281914,11000,37,73
,12450,1779.136234,11000,37,66
,49251,7064.732837,11000,37,66
,16020,1850.003208,11000,37,73
,23240,3090.197237,11000,37,68
,8990,1170.149685,11000,37,68
,11350,1123.484286,11000,37,78
,41470,4675.163624,11000,36,73
,64490,8409.301652,11000,36,68
,12550,1427.127424,11000,36,72
,8380,1110.015454,11000,36,67
,9790,1262.004512,11000,36,68
,16410,4219.111555,11000,36,52
,4770,845.245127,11000,35,59
,15361,1975.550157,11000,35,67
,21750,5656.288377,11000,35,52
,12800,1961.518815,11000,35,62
,18520,2307.149284,11000,35,68
,12780,2005.055347,11000,35,62
,12710,1725.339367,11000,35,66
,47811,9328.470002,11000,35,57
